code_commune,nom_commune,ville_suivie,annee,type_bien,nb_ventes,prix_m2_median
34088,Cournonterral,False,2021,Maison,78,3243.81
34088,Cournonterral,False,2022,Maison,71,3593.75
34088,Cournonterral,False,2023,Maison,62,3673.79
34088,Cournonterral,False,2024,Maison,40,3155.77
34088,Cournonterral,False,2025,Maison,67,3388.1
34089,Creissan,False,2023,Appartement,1,
34089,Creissan,False,2025,Appartement,2,
34089,Creissan,False,2021,Maison,42,2271.41
34089,Creissan,False,2022,Maison,26,
34089,Creissan,False,2023,Maison,16,
34089,Creissan,False,2024,Maison,19,
34089,Creissan,False,2025,Maison,13,
34090,Le Crès,False,2021,Appartement,36,3899.64
34090,Le Crès,False,2022,Appartement,43,4125
34090,Le Crès,False,2023,Appartement,38,4267.39
34090,Le Crès,False,2024,Appartement,28,
34090,Le Crès,False,2025,Appartement,47,4157.89
34090,Le Crès,False,2021,Maison,68,3765.66
34090,Le Crès,False,2022,Maison,85,4019.07
34090,Le Crès,False,2023,Maison,73,4250.17
34090,Le Crès,False,2024,Maison,56,3721.69
34090,Le Crès,False,2025,Maison,67,3841.74
34091,Le Cros,False,2022,Maison,1,
34091,Le Cros,False,2024,Maison,1,
34092,Cruzy,False,2021,Maison,13,
34092,Cruzy,False,2022,Maison,22,
34092,Cruzy,False,2023,Maison,10,
34092,Cruzy,False,2024,Maison,8,
34092,Cruzy,False,2025,Maison,16,
34093,Dio-et-Valquières,False,2021,Maison,1,
34093,Dio-et-Valquières,False,2022,Maison,4,
34093,Dio-et-Valquières,False,2023,Maison,2,
34093,Dio-et-Valquières,False,2024,Maison,2,
34093,Dio-et-Valquières,False,2025,Maison,1,
34094,Espondeilhan,False,2021,Maison,16,
34094,Espondeilhan,False,2022,Maison,18,
34094,Espondeilhan,False,2023,Maison,15,
34094,Espondeilhan,False,2024,Maison,13,
34094,Espondeilhan,False,2025,Maison,11,
34095,Fabrègues,False,2021,Appartement,27,
34095,Fabrègues,False,2022,Appartement,26,
34095,Fabrègues,False,2023,Appartement,23,
34095,Fabrègues,False,2024,Appartement,17,
34095,Fabrègues,False,2025,Appartement,28,
34095,Fabrègues,False,2021,Maison,80,3528.04
34095,Fabrègues,False,2022,Maison,68,3855.38
34095,Fabrègues,False,2023,Maison,54,3824.65
34095,Fabrègues,False,2024,Maison,53,3711.34
34095,Fabrègues,False,2025,Maison,59,3700
34096,Faugères,False,2025,Appartement,1,
34096,Faugères,False,2021,Maison,15,
34096,Faugères,False,2022,Maison,11,
34096,Faugères,False,2023,Maison,14,
34096,Faugères,False,2024,Maison,9,
34096,Faugères,False,2025,Maison,9,
34097,Félines-Minervois,False,2021,Maison,8,
34097,Félines-Minervois,False,2022,Maison,12,
34097,Félines-Minervois,False,2023,Maison,6,
34097,Félines-Minervois,False,2024,Maison,8,
34097,Félines-Minervois,False,2025,Maison,8,
34098,Ferrals-les-Montagnes,False,2021,Maison,2,
34098,Ferrals-les-Montagnes,False,2022,Maison,2,
34098,Ferrals-les-Montagnes,False,2023,Maison,2,
34098,Ferrals-les-Montagnes,False,2024,Maison,3,
34098,Ferrals-les-Montagnes,False,2025,Maison,4,
34099,Ferrières-les-Verreries,False,2021,Maison,1,
34099,Ferrières-les-Verreries,False,2022,Maison,1,
34100,Ferrières-Poussarou,False,2021,Maison,3,
34100,Ferrières-Poussarou,False,2022,Maison,2,
34100,Ferrières-Poussarou,False,2024,Maison,2,
34100,Ferrières-Poussarou,False,2025,Maison,1,
34101,Florensac,False,2021,Appartement,8,
34101,Florensac,False,2022,Appartement,10,
34101,Florensac,False,2023,Appartement,5,
34101,Florensac,False,2024,Appartement,3,
34101,Florensac,False,2025,Appartement,2,
34101,Florensac,False,2021,Maison,100,2161.47
34101,Florensac,False,2022,Maison,95,2547.01
34101,Florensac,False,2023,Maison,78,2595.31
34101,Florensac,False,2024,Maison,57,2750
34101,Florensac,False,2025,Maison,60,2684.7
34102,Fontanès,False,2021,Maison,6,
34102,Fontanès,False,2022,Maison,1,
34102,Fontanès,False,2023,Maison,3,
34102,Fontanès,False,2024,Maison,6,
34103,Fontès,False,2021,Maison,19,
34103,Fontès,False,2022,Maison,15,
34103,Fontès,False,2023,Maison,8,
34103,Fontès,False,2024,Maison,12,
34103,Fontès,False,2025,Maison,19,
34104,Fos,False,2021,Maison,2,
34104,Fos,False,2022,Maison,3,
34104,Fos,False,2023,Maison,1,
34104,Fos,False,2024,Maison,1,
34104,Fos,False,2025,Maison,1,
34105,Fouzilhon,False,2021,Maison,4,
34105,Fouzilhon,False,2022,Maison,4,
34105,Fouzilhon,False,2023,Maison,5,
34105,Fouzilhon,False,2024,Maison,4,
34105,Fouzilhon,False,2025,Maison,2,
34106,Fozières,False,2021,Maison,1,
34106,Fozières,False,2022,Maison,1,
34106,Fozières,False,2023,Maison,1,
34106,Fozières,False,2024,Maison,1,
34106,Fozières,False,2025,Maison,2,
34107,Fraisse-sur-Agout,False,2023,Appartement,1,
34107,Fraisse-sur-Agout,False,2021,Maison,8,
34107,Fraisse-sur-Agout,False,2022,Maison,10,
34107,Fraisse-sur-Agout,False,2023,Maison,6,
34107,Fraisse-sur-Agout,False,2024,Maison,3,
34107,Fraisse-sur-Agout,False,2025,Maison,5,
34108,Frontignan,False,2021,Appartement,284,2837.52
34108,Frontignan,False,2022,Appartement,279,3267.46
34108,Frontignan,False,2023,Appartement,226,3377.98
34108,Frontignan,False,2024,Appartement,192,3401.53
34108,Frontignan,False,2025,Appartement,209,3484.85
34108,Frontignan,False,2021,Maison,239,3265.05
34108,Frontignan,False,2022,Maison,234,3640.38
34108,Frontignan,False,2023,Maison,177,3840.58
34108,Frontignan,False,2024,Maison,159,3536.84
34108,Frontignan,False,2025,Maison,173,3452.38
34109,Gabian,False,2021,Maison,22,
34109,Gabian,False,2022,Maison,31,2336.39
34109,Gabian,False,2023,Maison,19,
34109,Gabian,False,2024,Maison,18,
34109,Gabian,False,2025,Maison,14,
34110,Galargues,False,2022,Appartement,1,
34110,Galargues,False,2021,Maison,12,
34110,Galargues,False,2022,Maison,11,
34110,Galargues,False,2023,Maison,4,
34110,Galargues,False,2024,Maison,1,
34110,Galargues,False,2025,Maison,8,
34111,Ganges,False,2021,Appartement,20,
34111,Ganges,False,2022,Appartement,21,
34111,Ganges,False,2023,Appartement,23,
34111,Ganges,False,2024,Appartement,23,
34111,Ganges,False,2025,Appartement,27,
34111,Ganges,False,2021,Maison,25,
34111,Ganges,False,2022,Maison,24,
34111,Ganges,False,2023,Maison,24,
34111,Ganges,False,2024,Maison,16,
34111,Ganges,False,2025,Maison,13,
34112,Garrigues,False,2021,Maison,1,
34112,Garrigues,False,2022,Maison,1,
34112,Garrigues,False,2024,Maison,1,
34113,Gigean,False,2021,Appartement,19,
34113,Gigean,False,2022,Appartement,27,
34113,Gigean,False,2023,Appartement,30,2597.32
34113,Gigean,False,2024,Appartement,14,
34113,Gigean,False,2025,Appartement,24,
34113,Gigean,False,2021,Maison,93,3113.04
34113,Gigean,False,2022,Maison,60,3515.3
34113,Gigean,False,2023,Maison,52,3555.11
34113,Gigean,False,2024,Maison,41,3221.4
34113,Gigean,False,2025,Maison,68,3214.02
34114,Gignac,False,2021,Appartement,8,
34114,Gignac,False,2022,Appartement,17,
34114,Gignac,False,2023,Appartement,6,
34114,Gignac,False,2024,Appartement,11,
34114,Gignac,False,2025,Appartement,9,
34114,Gignac,False,2021,Maison,84,2836.39
34114,Gignac,False,2022,Maison,63,2950
34114,Gignac,False,2023,Maison,53,3125
34114,Gignac,False,2024,Maison,53,3006.31
34114,Gignac,False,2025,Maison,45,2841.3
34115,Gorniès,False,2021,Maison,3,
34115,Gorniès,False,2022,Maison,2,
34115,Gorniès,False,2023,Maison,4,
34115,Gorniès,False,2024,Maison,1,
34115,Gorniès,False,2025,Maison,3,
34116,Grabels,False,2021,Appartement,110,2890.04
34116,Grabels,False,2022,Appartement,114,3065.5
34116,Grabels,False,2023,Appartement,75,3080.95
34116,Grabels,False,2024,Appartement,69,3193.55
34116,Grabels,False,2025,Appartement,95,3181.82
34116,Grabels,False,2021,Maison,66,3613.28
34116,Grabels,False,2022,Maison,61,3998.47
34116,Grabels,False,2023,Maison,46,3653.67
34116,Grabels,False,2024,Maison,40,4176.46
34116,Grabels,False,2025,Maison,31,3658.12
34117,Graissessac,False,2021,Appartement,1,
34117,Graissessac,False,2024,Appartement,2,
34117,Graissessac,False,2025,Appartement,1,
34117,Graissessac,False,2021,Maison,8,
34117,Graissessac,False,2022,Maison,13,
34117,Graissessac,False,2023,Maison,13,
34117,Graissessac,False,2024,Maison,7,
34117,Graissessac,False,2025,Maison,6,
34118,Guzargues,False,2021,Maison,4,
34118,Guzargues,False,2022,Maison,3,
34118,Guzargues,False,2024,Maison,4,
34118,Guzargues,False,2025,Maison,3,
34119,Hérépian,False,2021,Appartement,3,
34119,Hérépian,False,2022,Appartement,4,
34119,Hérépian,False,2023,Appartement,2,
34119,Hérépian,False,2024,Appartement,1,
34119,Hérépian,False,2025,Appartement,1,
34119,Hérépian,False,2021,Maison,25,
34119,Hérépian,False,2022,Maison,16,
34119,Hérépian,False,2023,Maison,25,
34119,Hérépian,False,2024,Maison,13,
34119,Hérépian,False,2025,Maison,20,
34120,Jacou,False,2021,Appartement,30,3754.22
34120,Jacou,False,2022,Appartement,48,3944.39
34120,Jacou,False,2023,Appartement,32,4089.41
34120,Jacou,False,2024,Appartement,29,
34120,Jacou,False,2025,Appartement,20,
34120,Jacou,False,2021,Maison,60,3971.52
34120,Jacou,False,2022,Maison,56,4129.03
34120,Jacou,False,2023,Maison,32,4065.24
34120,Jacou,False,2024,Maison,36,4016.99
34120,Jacou,False,2025,Maison,39,4108.22
34121,Joncels,False,2021,Maison,8,
34121,Joncels,False,2022,Maison,3,
34121,Joncels,False,2023,Maison,3,
34121,Joncels,False,2024,Maison,3,
34121,Joncels,False,2025,Maison,4,
34122,Jonquières,False,2021,Appartement,1,
34122,Jonquières,False,2021,Maison,11,
34122,Jonquières,False,2022,Maison,7,
34122,Jonquières,False,2023,Maison,4,
34122,Jonquières,False,2024,Maison,9,
34122,Jonquières,False,2025,Maison,8,
34123,Juvignac,False,2021,Appartement,81,3139.03
34123,Juvignac,False,2022,Appartement,80,3261
34123,Juvignac,False,2023,Appartement,70,3338.23
34123,Juvignac,False,2024,Appartement,72,3147.52
34123,Juvignac,False,2025,Appartement,100,3055.49
34123,Juvignac,False,2021,Maison,147,3164.38
34123,Juvignac,False,2022,Maison,118,3536.68
34123,Juvignac,False,2023,Maison,111,3677.33
34123,Juvignac,False,2024,Maison,70,3497.79
34123,Juvignac,False,2025,Maison,89,3274.62
34124,Lacoste,False,2021,Maison,3,
34124,Lacoste,False,2022,Maison,10,
34124,Lacoste,False,2023,Maison,1,
34124,Lacoste,False,2024,Maison,2,
34124,Lacoste,False,2025,Maison,5,
34125,Lagamas,False,2021,Maison,3,
34125,Lagamas,False,2022,Maison,3,
34125,Lagamas,False,2025,Maison,2,
34126,Lamalou-les-Bains,False,2021,Appartement,20,
34126,Lamalou-les-Bains,False,2022,Appartement,60,1993.64
34126,Lamalou-les-Bains,False,2023,Appartement,42,2250.78
34126,Lamalou-les-Bains,False,2024,Appartement,44,2321.76
34126,Lamalou-les-Bains,False,2025,Appartement,41,2083.33
34126,Lamalou-les-Bains,False,2021,Maison,20,
34126,Lamalou-les-Bains,False,2022,Maison,29,
34126,Lamalou-les-Bains,False,2023,Maison,25,
34126,Lamalou-les-Bains,False,2024,Maison,22,
34126,Lamalou-les-Bains,False,2025,Maison,17,
34127,Lansargues,False,2021,Appartement,4,
34127,Lansargues,False,2022,Appartement,9,
34127,Lansargues,False,2023,Appartement,2,
34127,Lansargues,False,2025,Appartement,5,
34127,Lansargues,False,2021,Maison,33,2652.72
34127,Lansargues,False,2022,Maison,37,3236.11
34127,Lansargues,False,2023,Maison,31,3363.27
34127,Lansargues,False,2024,Maison,33,3274.15
34127,Lansargues,False,2025,Maison,30,3433.42
34128,Laroque,False,2021,Appartement,4,
34128,Laroque,False,2022,Appartement,4,
34128,Laroque,False,2023,Appartement,2,
34128,Laroque,False,2024,Appartement,1,
34128,Laroque,False,2025,Appartement,1,
34128,Laroque,False,2021,Maison,21,
34128,Laroque,False,2022,Maison,25,
34128,Laroque,False,2023,Maison,19,
34128,Laroque,False,2024,Maison,9,
34128,Laroque,False,2025,Maison,13,
34129,Lattes,False,2021,Appartement,165,4285.71
34129,Lattes,False,2022,Appartement,143,4552.94
34129,Lattes,False,2023,Appartement,114,4839.2
34129,Lattes,False,2024,Appartement,101,4634.15
34129,Lattes,False,2025,Appartement,141,4658.05
34129,Lattes,False,2021,Maison,120,4497.01
34129,Lattes,False,2022,Maison,105,4734.96
34129,Lattes,False,2023,Maison,87,4695.12
34129,Lattes,False,2024,Maison,93,4407.89
34129,Lattes,False,2025,Maison,122,4520.87
34130,Laurens,False,2021,Appartement,1,
34130,Laurens,False,2024,Appartement,1,
34130,Laurens,False,2021,Maison,28,
34130,Laurens,False,2022,Maison,34,2463.04
34130,Laurens,False,2023,Maison,35,2684.48
34130,Laurens,False,2024,Maison,31,2549.52
34130,Laurens,False,2025,Maison,30,2075
34131,Lauret,False,2021,Maison,5,
34131,Lauret,False,2022,Maison,7,
34131,Lauret,False,2023,Maison,7,
34131,Lauret,False,2024,Maison,4,
34131,Lauret,False,2025,Maison,3,
34132,Lauroux,False,2021,Maison,2,
34132,Lauroux,False,2022,Maison,4,
34132,Lauroux,False,2023,Maison,3,
34132,Lauroux,False,2024,Maison,1,
34133,Lavalette,False,2023,Appartement,1,
34133,Lavalette,False,2021,Maison,1,
34134,Lavérune,False,2021,Appartement,7,
34134,Lavérune,False,2022,Appartement,11,
34134,Lavérune,False,2023,Appartement,5,
34134,Lavérune,False,2024,Appartement,14,
34134,Lavérune,False,2025,Appartement,5,
34134,Lavérune,False,2021,Maison,21,
34134,Lavérune,False,2022,Maison,32,3744.83
34134,Lavérune,False,2023,Maison,22,
34134,Lavérune,False,2024,Maison,24,
34134,Lavérune,False,2025,Maison,22,
34135,Lespignan,False,2021,Appartement,5,
34135,Lespignan,False,2022,Appartement,2,
34135,Lespignan,False,2023,Appartement,3,
34135,Lespignan,False,2024,Appartement,3,
34135,Lespignan,False,2025,Appartement,3,
34135,Lespignan,False,2021,Maison,56,1800.78
34135,Lespignan,False,2022,Maison,69,1931.67
34135,Lespignan,False,2023,Maison,41,2108.25
34135,Lespignan,False,2024,Maison,50,2237.5
34135,Lespignan,False,2025,Maison,51,2437.5
34136,Lézignan-la-Cèbe,False,2021,Appartement,1,
34136,Lézignan-la-Cèbe,False,2024,Appartement,2,
34136,Lézignan-la-Cèbe,False,2021,Maison,23,
34136,Lézignan-la-Cèbe,False,2022,Maison,27,
34136,Lézignan-la-Cèbe,False,2023,Maison,14,
34136,Lézignan-la-Cèbe,False,2024,Maison,18,
34136,Lézignan-la-Cèbe,False,2025,Maison,23,
34137,Liausson,False,2021,Maison,2,
34137,Liausson,False,2022,Maison,4,
34137,Liausson,False,2023,Maison,1,
34137,Liausson,False,2024,Maison,1,
34137,Liausson,False,2025,Maison,2,
34138,Lieuran-Cabrières,False,2021,Maison,4,
34138,Lieuran-Cabrières,False,2022,Maison,6,
34138,Lieuran-Cabrières,False,2023,Maison,3,
34138,Lieuran-Cabrières,False,2024,Maison,4,
34138,Lieuran-Cabrières,False,2025,Maison,4,
34139,Lieuran-lès-Béziers,False,2021,Maison,15,
34139,Lieuran-lès-Béziers,False,2022,Maison,26,
34139,Lieuran-lès-Béziers,False,2023,Maison,13,
34139,Lieuran-lès-Béziers,False,2024,Maison,20,
34139,Lieuran-lès-Béziers,False,2025,Maison,24,
34140,Lignan-sur-Orb,False,2021,Appartement,1,
34140,Lignan-sur-Orb,False,2023,Appartement,1,
34140,Lignan-sur-Orb,False,2024,Appartement,1,
34140,Lignan-sur-Orb,False,2021,Maison,58,2398.28
34140,Lignan-sur-Orb,False,2022,Maison,48,2416.82
34140,Lignan-sur-Orb,False,2023,Maison,31,2674.16
34140,Lignan-sur-Orb,False,2024,Maison,27,
34140,Lignan-sur-Orb,False,2025,Maison,44,2495.38
34141,La Livinière,False,2023,Appartement,1,
34141,La Livinière,False,2021,Maison,10,
34141,La Livinière,False,2022,Maison,10,
34141,La Livinière,False,2023,Maison,7,
34141,La Livinière,False,2024,Maison,8,
34141,La Livinière,False,2025,Maison,18,
34142,Lodève,False,2021,Appartement,25,
34142,Lodève,False,2022,Appartement,20,
34142,Lodève,False,2023,Appartement,34,1347.38
34142,Lodève,False,2024,Appartement,31,1285.71
34142,Lodève,False,2025,Appartement,24,
34142,Lodève,False,2021,Maison,49,2000
34142,Lodève,False,2022,Maison,65,1954.02
34142,Lodève,False,2023,Maison,55,2299.11
34142,Lodève,False,2024,Maison,32,2325.39
34142,Lodève,False,2025,Maison,47,2250
34143,Loupian,False,2021,Appartement,3,
34143,Loupian,False,2022,Appartement,4,
34143,Loupian,False,2023,Appartement,4,
34143,Loupian,False,2024,Appartement,3,
34143,Loupian,False,2025,Appartement,5,
34143,Loupian,False,2021,Maison,49,2855.56
34143,Loupian,False,2022,Maison,45,3375
34143,Loupian,False,2023,Maison,29,
34143,Loupian,False,2024,Maison,39,3842.09
34143,Loupian,False,2025,Maison,33,3475.61
34144,Lunas,False,2022,Appartement,2,
34144,Lunas,False,2023,Appartement,1,
34144,Lunas,False,2025,Appartement,1,
34144,Lunas,False,2021,Maison,13,
34144,Lunas,False,2022,Maison,9,
34144,Lunas,False,2023,Maison,10,
34144,Lunas,False,2024,Maison,5,
34144,Lunas,False,2025,Maison,7,
34145,Lunel,False,2021,Appartement,203,2000
34145,Lunel,False,2022,Appartement,181,2335.14
34145,Lunel,False,2023,Appartement,183,2283.33
34145,Lunel,False,2024,Appartement,125,2310.44
34145,Lunel,False,2025,Appartement,144,2245.66
34145,Lunel,False,2021,Maison,262,2766.97
34145,Lunel,False,2022,Maison,222,3121.91
34145,Lunel,False,2023,Maison,190,3182.1
34145,Lunel,False,2024,Maison,172,3009.9
34145,Lunel,False,2025,Maison,221,3013.7
34146,Lunel-Viel,False,2021,Appartement,7,
34146,Lunel-Viel,False,2022,Appartement,6,
34146,Lunel-Viel,False,2023,Appartement,3,
34146,Lunel-Viel,False,2024,Appartement,4,
34146,Lunel-Viel,False,2025,Appartement,9,
34146,Lunel-Viel,False,2021,Maison,33,3072.5
34146,Lunel-Viel,False,2022,Maison,51,3293.75
34146,Lunel-Viel,False,2023,Maison,31,3247.62
34146,Lunel-Viel,False,2024,Maison,41,3030.49
34146,Lunel-Viel,False,2025,Maison,30,3274.52
34147,Magalas,False,2021,Appartement,2,
34147,Magalas,False,2022,Appartement,1,
34147,Magalas,False,2023,Appartement,2,
34147,Magalas,False,2024,Appartement,1,
34147,Magalas,False,2025,Appartement,1,
34147,Magalas,False,2021,Maison,54,2289.24
34147,Magalas,False,2022,Maison,62,2213.38
34147,Magalas,False,2023,Maison,51,2404.02
34147,Magalas,False,2024,Maison,46,2401.97
34147,Magalas,False,2025,Maison,37,2635.34
34148,Maraussan,False,2021,Appartement,6,
34148,Maraussan,False,2022,Appartement,7,
34148,Maraussan,False,2023,Appartement,5,
34148,Maraussan,False,2024,Appartement,4,
34148,Maraussan,False,2025,Appartement,7,
34148,Maraussan,False,2021,Maison,73,2221.19
34148,Maraussan,False,2022,Maison,78,2502.5
34148,Maraussan,False,2023,Maison,50,2374.28
34148,Maraussan,False,2024,Maison,41,2362.07
34148,Maraussan,False,2025,Maison,55,2333.33
34149,Margon,False,2022,Appartement,1,
34149,Margon,False,2025,Appartement,1,
34149,Margon,False,2021,Maison,12,
34149,Margon,False,2022,Maison,16,
34149,Margon,False,2023,Maison,8,
34149,Margon,False,2024,Maison,11,
34149,Margon,False,2025,Maison,8,
34150,Marseillan,False,2021,Appartement,225,3530.3
34150,Marseillan,False,2022,Appartement,201,3750
34150,Marseillan,False,2023,Appartement,161,4197.5
34150,Marseillan,False,2024,Appartement,163,4240
34150,Marseillan,False,2025,Appartement,154,4152.3
34150,Marseillan,False,2021,Maison,223,3346.15
34150,Marseillan,False,2022,Maison,164,3654.93
34150,Marseillan,False,2023,Maison,151,3820.67
34150,Marseillan,False,2024,Maison,127,3962.26
34150,Marseillan,False,2025,Maison,118,3801.94
34151,Marsillargues,False,2021,Appartement,41,2432.43
34151,Marsillargues,False,2022,Appartement,24,
34151,Marsillargues,False,2023,Appartement,22,
34151,Marsillargues,False,2024,Appartement,18,
34151,Marsillargues,False,2025,Appartement,29,
34151,Marsillargues,False,2021,Maison,97,2416.67
34151,Marsillargues,False,2022,Maison,73,3095.24
34151,Marsillargues,False,2023,Maison,63,2954.26
34151,Marsillargues,False,2024,Maison,67,2746.7
34151,Marsillargues,False,2025,Maison,70,2894.26
34152,Mas-de-Londres,False,2021,Maison,5,
34152,Mas-de-Londres,False,2022,Maison,6,
34152,Mas-de-Londres,False,2023,Maison,3,
34152,Mas-de-Londres,False,2024,Maison,8,
34152,Mas-de-Londres,False,2025,Maison,3,
34153,Les Matelles,False,2021,Appartement,2,
34153,Les Matelles,False,2022,Appartement,2,
34153,Les Matelles,False,2023,Appartement,1,
34153,Les Matelles,False,2024,Appartement,4,
34153,Les Matelles,False,2025,Appartement,3,
34153,Les Matelles,False,2021,Maison,22,
34153,Les Matelles,False,2022,Maison,16,
34153,Les Matelles,False,2023,Maison,11,
34153,Les Matelles,False,2024,Maison,13,
34153,Les Matelles,False,2025,Maison,8,
34154,Mauguio,False,2021,Appartement,291,4211.97
34154,Mauguio,False,2022,Appartement,285,4465.52
34154,Mauguio,False,2023,Appartement,225,4726.59
34154,Mauguio,False,2024,Appartement,217,4761.9
34154,Mauguio,False,2025,Appartement,235,4586.9
34154,Mauguio,False,2021,Maison,152,4100.27
34154,Mauguio,False,2022,Maison,148,4369.38
34154,Mauguio,False,2023,Maison,121,4625
34154,Mauguio,False,2024,Maison,95,4272.81
34154,Mauguio,False,2025,Maison,141,4225
34155,Maureilhan,False,2021,Appartement,1,
34155,Maureilhan,False,2024,Appartement,1,
34155,Maureilhan,False,2025,Appartement,1,
34155,Maureilhan,False,2021,Maison,35,2260.87
34155,Maureilhan,False,2022,Maison,34,2121.66
34155,Maureilhan,False,2023,Maison,31,2403.67
34155,Maureilhan,False,2024,Maison,25,
34155,Maureilhan,False,2025,Maison,31,2498.13
34156,Mérifons,False,2021,Maison,1,
34156,Mérifons,False,2025,Maison,1,
34157,Mèze,False,2021,Appartement,85,2759.26
34157,Mèze,False,2022,Appartement,95,3255.81
34157,Mèze,False,2023,Appartement,84,3672.35
34157,Mèze,False,2024,Appartement,72,3491.15
34157,Mèze,False,2025,Appartement,67,3665.48
34157,Mèze,False,2021,Maison,156,3262.01
34157,Mèze,False,2022,Maison,139,3481.95
34157,Mèze,False,2023,Maison,105,3571.43
34157,Mèze,False,2024,Maison,109,3500
34157,Mèze,False,2025,Maison,121,3569.47
34158,Minerve,False,2021,Maison,3,
34158,Minerve,False,2022,Maison,2,
34158,Minerve,False,2024,Maison,1,
34159,Mireval,False,2021,Appartement,8,
34159,Mireval,False,2022,Appartement,11,
34159,Mireval,False,2023,Appartement,5,
34159,Mireval,False,2024,Appartement,5,
34159,Mireval,False,2025,Appartement,15,
34159,Mireval,False,2021,Maison,31,3423.42
34159,Mireval,False,2022,Maison,28,
34159,Mireval,False,2023,Maison,29,
34159,Mireval,False,2024,Maison,33,3609.38
34159,Mireval,False,2025,Maison,26,
34160,Mons,False,2021,Maison,4,
34160,Mons,False,2022,Maison,12,
34160,Mons,False,2023,Maison,4,
34160,Mons,False,2024,Maison,5,
34160,Mons,False,2025,Maison,3,
34161,Montady,False,2021,Appartement,2,
34161,Montady,False,2023,Appartement,1,
34161,Montady,False,2024,Appartement,3,
34161,Montady,False,2021,Maison,57,2177.71
34161,Montady,False,2022,Maison,49,2500
34161,Montady,False,2023,Maison,50,2477.9
34161,Montady,False,2024,Maison,31,2659.09
34161,Montady,False,2025,Maison,30,2523.4
34162,Montagnac,False,2021,Appartement,8,
34162,Montagnac,False,2022,Appartement,10,
34162,Montagnac,False,2023,Appartement,15,
34162,Montagnac,False,2024,Appartement,15,
34162,Montagnac,False,2025,Appartement,10,
34162,Montagnac,False,2021,Maison,61,1950.58
34162,Montagnac,False,2022,Maison,72,2391.18
34162,Montagnac,False,2023,Maison,57,2333.33
34162,Montagnac,False,2024,Maison,55,1956.4
34162,Montagnac,False,2025,Maison,52,2061.36
34163,Montarnaud,False,2021,Appartement,5,
34163,Montarnaud,False,2022,Appartement,6,
34163,Montarnaud,False,2023,Appartement,1,
34163,Montarnaud,False,2024,Appartement,3,
34163,Montarnaud,False,2025,Appartement,2,
34163,Montarnaud,False,2021,Maison,59,3089.89
34163,Montarnaud,False,2022,Maison,30,3662.39
34163,Montarnaud,False,2023,Maison,37,3395.69
34163,Montarnaud,False,2024,Maison,19,
34163,Montarnaud,False,2025,Maison,30,3339.58
34164,Montaud,False,2021,Appartement,1,
34164,Montaud,False,2021,Maison,12,
34164,Montaud,False,2022,Maison,9,
34164,Montaud,False,2023,Maison,3,
34164,Montaud,False,2024,Maison,4,
34164,Montaud,False,2025,Maison,5,
34165,Montbazin,False,2021,Appartement,10,
34165,Montbazin,False,2022,Appartement,13,
34165,Montbazin,False,2023,Appartement,8,
34165,Montbazin,False,2024,Appartement,7,
34165,Montbazin,False,2025,Appartement,4,
34165,Montbazin,False,2021,Maison,36,2692.95
34165,Montbazin,False,2022,Maison,35,3104.85
34165,Montbazin,False,2023,Maison,21,
34165,Montbazin,False,2024,Maison,20,
34165,Montbazin,False,2025,Maison,23,
34166,Montblanc,False,2021,Appartement,3,
34166,Montblanc,False,2022,Appartement,3,
34166,Montblanc,False,2023,Appartement,5,
34166,Montblanc,False,2024,Appartement,2,
34166,Montblanc,False,2025,Appartement,1,
34166,Montblanc,False,2021,Maison,54,2227.26
34166,Montblanc,False,2022,Maison,60,2352.97
34166,Montblanc,False,2023,Maison,48,2457.81
34166,Montblanc,False,2024,Maison,36,2707.11
34166,Montblanc,False,2025,Maison,42,2268.73
34167,Montels,False,2021,Maison,2,
34167,Montels,False,2022,Maison,2,
34167,Montels,False,2023,Maison,6,
34167,Montels,False,2024,Maison,1,
34167,Montels,False,2025,Maison,4,
34168,Montesquieu,False,2022,Maison,2,
34168,Montesquieu,False,2023,Maison,3,
34168,Montesquieu,False,2024,Maison,2,
34168,Montesquieu,False,2025,Maison,4,
34169,Montferrier-sur-Lez,False,2021,Appartement,6,
34169,Montferrier-sur-Lez,False,2022,Appartement,12,
34169,Montferrier-sur-Lez,False,2023,Appartement,10,
34169,Montferrier-sur-Lez,False,2024,Appartement,9,
34169,Montferrier-sur-Lez,False,2025,Appartement,16,
34169,Montferrier-sur-Lez,False,2021,Maison,50,4266.19
34169,Montferrier-sur-Lez,False,2022,Maison,38,5079.85
34169,Montferrier-sur-Lez,False,2023,Maison,29,
34169,Montferrier-sur-Lez,False,2024,Maison,29,
34169,Montferrier-sur-Lez,False,2025,Maison,17,
34170,Montouliers,False,2021,Maison,4,
34170,Montouliers,False,2022,Maison,7,
34170,Montouliers,False,2023,Maison,9,
34170,Montouliers,False,2024,Maison,6,
34170,Montouliers,False,2025,Maison,5,
34171,Montoulieu,False,2025,Maison,1,
34172,Montpellier,True,2021,Appartement,4905,3174.79
34172,Montpellier,True,2022,Appartement,5004,3403.93
34172,Montpellier,True,2023,Appartement,4012,3462.96
34172,Montpellier,True,2024,Appartement,3456,3333.33
34172,Montpellier,True,2025,Appartement,3976,3424.83
34172,Montpellier,True,2021,Maison,584,3667.4
34172,Montpellier,True,2022,Maison,547,4007.41
34172,Montpellier,True,2023,Maison,447,4088.46
